2023-11-17 12:35:06,513 DEBUG   HandlerThread:21884 [system_monitor.py:probe():223] {'os': 'Windows-10-10.0.22621-SP0', 'python': '3.11.5', 'heartbeatAt': '2023-11-17T07:05:06.073500', 'startedAt': '2023-11-17T07:05:02.235821', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'C:\\Users\\sagoi\\OneDrive\\Desktop\\Grammarly\\baseTorch.py', 'codePathLocal': 'baseTorch.py', 'codePath': 'baseTorch.py', 'git': {'remote': 'https://github.com/JatinSingh28/grammarly-reverse-engineered.git', 'commit': 'cb8308d6f4172a575e362ee38bb898c4527c4025'}, 'email': 'sagoisinghjatin9951@gmail.com', 'root': 'C:/Users/sagoi/OneDrive/Desktop/Grammarly', 'host': 'Asus', 'username': 'sagoi', 'executable': 'C:\\Users\\sagoi\\OneDrive\\Desktop\\Grammarly\\venv\\Scripts\\python.exe', 'cpu_count': 12, 'cpu_count_logical': 16, 'cpu_freq': {'current': 1496.0, 'min': 0.0, 'max': 2600.0}, 'cpu_freq_per_core': [{'current': 1496.0, 'min': 0.0, 'max': 2600.0}], 'disk': {'/': {'total': 375.4368324279785, 'used': 184.31771850585938}}, 'gpu': 'NVIDIA GeForce RTX 2050', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 2050', 'memory_total': 4294967296}], 'memory': {'total': 15.677627563476562}}
2023-11-17 12:35:06,513 INFO    HandlerThread:21884 [system_monitor.py:probe():224] Finished collecting system info
2023-11-17 12:35:06,513 INFO    HandlerThread:21884 [system_monitor.py:probe():227] Publishing system info
2023-11-17 12:35:06,513 DEBUG   HandlerThread:21884 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-11-17 12:35:06,513 DEBUG   HandlerThread:21884 [system_info.py:_save_pip():68] Saving pip packages done
2023-11-17 12:35:06,518 INFO    HandlerThread:21884 [system_monitor.py:probe():229] Finished publishing system info
2023-11-17 12:35:06,543 DEBUG   SenderThread:21884 [sender.py:send():380] send: files
2023-11-17 12:35:06,543 INFO    SenderThread:21884 [sender.py:_save_file():1380] saving file wandb-metadata.json with policy now
2023-11-17 12:35:06,563 DEBUG   HandlerThread:21884 [handler.py:handle_request():146] handle_request: stop_status
2023-11-17 12:35:06,563 DEBUG   SenderThread:21884 [sender.py:send_request():407] send_request: stop_status
2023-11-17 12:35:06,566 DEBUG   HandlerThread:21884 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-17 12:35:07,118 INFO    Thread-16 :21884 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\sagoi\OneDrive\Desktop\Grammarly\wandb\run-20231117_123502-kk35nf9h\files\requirements.txt
2023-11-17 12:35:07,118 INFO    Thread-16 :21884 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\sagoi\OneDrive\Desktop\Grammarly\wandb\run-20231117_123502-kk35nf9h\files\wandb-metadata.json
2023-11-17 12:35:07,668 DEBUG   SenderThread:21884 [sender.py:send():380] send: telemetry
2023-11-17 12:35:07,673 DEBUG   HandlerThread:21884 [handler.py:handle_request():146] handle_request: status_report
2023-11-17 12:35:08,709 INFO    wandb-upload_0:21884 [upload_job.py:push():131] Uploaded file C:\Users\sagoi\AppData\Local\Temp\tmpryjvkh4dwandb\730j3ytb-wandb-metadata.json
2023-11-17 12:35:12,706 DEBUG   HandlerThread:21884 [handler.py:handle_request():146] handle_request: status_report
2023-11-17 12:35:14,786 DEBUG   SenderThread:21884 [sender.py:send():380] send: telemetry
2023-11-17 12:35:17,824 DEBUG   HandlerThread:21884 [handler.py:handle_request():146] handle_request: status_report
2023-11-17 12:35:18,915 DEBUG   SenderThread:21884 [sender.py:send():380] send: exit
2023-11-17 12:35:18,915 INFO    SenderThread:21884 [sender.py:send_exit():585] handling exit code: 1
2023-11-17 12:35:18,915 INFO    SenderThread:21884 [sender.py:send_exit():587] handling runtime: 13
2023-11-17 12:35:18,919 INFO    SenderThread:21884 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-11-17 12:35:18,919 INFO    SenderThread:21884 [sender.py:send_exit():593] send defer
2023-11-17 12:35:18,919 DEBUG   HandlerThread:21884 [handler.py:handle_request():146] handle_request: defer
2023-11-17 12:35:18,919 INFO    HandlerThread:21884 [handler.py:handle_request_defer():172] handle defer: 0
2023-11-17 12:35:18,919 DEBUG   SenderThread:21884 [sender.py:send_request():407] send_request: defer
2023-11-17 12:35:18,919 INFO    SenderThread:21884 [sender.py:send_request_defer():609] handle sender defer: 0
2023-11-17 12:35:18,919 INFO    SenderThread:21884 [sender.py:transition_state():613] send defer: 1
2023-11-17 12:35:18,924 DEBUG   HandlerThread:21884 [handler.py:handle_request():146] handle_request: defer
2023-11-17 12:35:18,926 INFO    HandlerThread:21884 [handler.py:handle_request_defer():172] handle defer: 1
2023-11-17 12:35:18,928 DEBUG   SenderThread:21884 [sender.py:send_request():407] send_request: defer
2023-11-17 12:35:18,929 INFO    SenderThread:21884 [sender.py:send_request_defer():609] handle sender defer: 1
2023-11-17 12:35:18,929 INFO    SenderThread:21884 [sender.py:transition_state():613] send defer: 2
2023-11-17 12:35:18,929 DEBUG   HandlerThread:21884 [handler.py:handle_request():146] handle_request: defer
2023-11-17 12:35:18,929 INFO    HandlerThread:21884 [handler.py:handle_request_defer():172] handle defer: 2
2023-11-17 12:35:18,929 INFO    HandlerThread:21884 [system_monitor.py:finish():203] Stopping system monitor
2023-11-17 12:35:18,929 DEBUG   SystemMonitor:21884 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-11-17 12:35:18,929 DEBUG   SystemMonitor:21884 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2023-11-17 12:35:18,929 INFO    HandlerThread:21884 [interfaces.py:finish():202] Joined cpu monitor
2023-11-17 12:35:18,952 INFO    HandlerThread:21884 [interfaces.py:finish():202] Joined disk monitor
2023-11-17 12:35:18,952 DEBUG   SystemMonitor:21884 [system_monitor.py:_start():183] Publishing last batch of metrics
2023-11-17 12:35:19,112 INFO    HandlerThread:21884 [interfaces.py:finish():202] Joined gpu monitor
2023-11-17 12:35:19,112 INFO    HandlerThread:21884 [interfaces.py:finish():202] Joined memory monitor
2023-11-17 12:35:19,112 INFO    HandlerThread:21884 [interfaces.py:finish():202] Joined network monitor
2023-11-17 12:35:19,112 DEBUG   SenderThread:21884 [sender.py:send_request():407] send_request: defer
2023-11-17 12:35:19,112 INFO    SenderThread:21884 [sender.py:send_request_defer():609] handle sender defer: 2
2023-11-17 12:35:19,112 INFO    SenderThread:21884 [sender.py:transition_state():613] send defer: 3
2023-11-17 12:35:19,112 DEBUG   SenderThread:21884 [sender.py:send():380] send: stats
2023-11-17 12:35:19,112 DEBUG   HandlerThread:21884 [handler.py:handle_request():146] handle_request: defer
2023-11-17 12:35:19,112 INFO    HandlerThread:21884 [handler.py:handle_request_defer():172] handle defer: 3
2023-11-17 12:35:19,112 DEBUG   SenderThread:21884 [sender.py:send_request():407] send_request: defer
2023-11-17 12:35:19,112 INFO    SenderThread:21884 [sender.py:send_request_defer():609] handle sender defer: 3
2023-11-17 12:35:19,112 INFO    SenderThread:21884 [sender.py:transition_state():613] send defer: 4
2023-11-17 12:35:19,112 DEBUG   HandlerThread:21884 [handler.py:handle_request():146] handle_request: defer
2023-11-17 12:35:19,112 INFO    HandlerThread:21884 [handler.py:handle_request_defer():172] handle defer: 4
2023-11-17 12:35:19,112 DEBUG   SenderThread:21884 [sender.py:send_request():407] send_request: defer
2023-11-17 12:35:19,112 INFO    SenderThread:21884 [sender.py:send_request_defer():609] handle sender defer: 4
2023-11-17 12:35:19,112 INFO    SenderThread:21884 [sender.py:transition_state():613] send defer: 5
2023-11-17 12:35:19,112 DEBUG   HandlerThread:21884 [handler.py:handle_request():146] handle_request: defer
2023-11-17 12:35:19,112 INFO    HandlerThread:21884 [handler.py:handle_request_defer():172] handle defer: 5
2023-11-17 12:35:19,112 DEBUG   SenderThread:21884 [sender.py:send():380] send: summary
2023-11-17 12:35:19,112 INFO    SenderThread:21884 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-11-17 12:35:19,112 DEBUG   SenderThread:21884 [sender.py:send_request():407] send_request: defer
2023-11-17 12:35:19,112 INFO    SenderThread:21884 [sender.py:send_request_defer():609] handle sender defer: 5
2023-11-17 12:35:19,112 INFO    SenderThread:21884 [sender.py:transition_state():613] send defer: 6
2023-11-17 12:35:19,112 DEBUG   HandlerThread:21884 [handler.py:handle_request():146] handle_request: defer
2023-11-17 12:35:19,112 INFO    HandlerThread:21884 [handler.py:handle_request_defer():172] handle defer: 6
2023-11-17 12:35:19,128 DEBUG   SenderThread:21884 [sender.py:send_request():407] send_request: defer
2023-11-17 12:35:19,128 INFO    SenderThread:21884 [sender.py:send_request_defer():609] handle sender defer: 6
2023-11-17 12:35:19,128 DEBUG   HandlerThread:21884 [handler.py:handle_request():146] handle_request: status_report
2023-11-17 12:35:19,380 INFO    Thread-16 :21884 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\sagoi\OneDrive\Desktop\Grammarly\wandb\run-20231117_123502-kk35nf9h\files\wandb-summary.json
2023-11-17 12:35:19,380 INFO    Thread-16 :21884 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\sagoi\OneDrive\Desktop\Grammarly\wandb\run-20231117_123502-kk35nf9h\files\output.log
2023-11-17 12:35:19,537 INFO    SenderThread:21884 [sender.py:transition_state():613] send defer: 7
2023-11-17 12:35:19,537 DEBUG   HandlerThread:21884 [handler.py:handle_request():146] handle_request: defer
2023-11-17 12:35:19,537 INFO    HandlerThread:21884 [handler.py:handle_request_defer():172] handle defer: 7
2023-11-17 12:35:19,537 DEBUG   SenderThread:21884 [sender.py:send_request():407] send_request: defer
2023-11-17 12:35:19,537 INFO    SenderThread:21884 [sender.py:send_request_defer():609] handle sender defer: 7
2023-11-17 12:35:19,930 DEBUG   HandlerThread:21884 [handler.py:handle_request():146] handle_request: poll_exit
2023-11-17 12:35:20,385 INFO    Thread-16 :21884 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\sagoi\OneDrive\Desktop\Grammarly\wandb\run-20231117_123502-kk35nf9h\files\config.yaml
2023-11-17 12:35:20,919 INFO    SenderThread:21884 [sender.py:transition_state():613] send defer: 8
2023-11-17 12:35:20,919 DEBUG   SenderThread:21884 [sender.py:send_request():407] send_request: poll_exit
2023-11-17 12:35:20,919 DEBUG   HandlerThread:21884 [handler.py:handle_request():146] handle_request: defer
2023-11-17 12:35:20,919 INFO    HandlerThread:21884 [handler.py:handle_request_defer():172] handle defer: 8
2023-11-17 12:35:20,919 DEBUG   SenderThread:21884 [sender.py:send_request():407] send_request: defer
2023-11-17 12:35:20,919 INFO    SenderThread:21884 [sender.py:send_request_defer():609] handle sender defer: 8
2023-11-17 12:35:20,919 INFO    SenderThread:21884 [job_builder.py:build():298] Attempting to build job artifact
2023-11-17 12:35:20,919 INFO    SenderThread:21884 [job_builder.py:_get_source_type():428] is repo sourced job
2023-11-17 12:35:20,935 DEBUG   HandlerThread:21884 [handler.py:handle_request():146] handle_request: poll_exit
2023-11-17 12:35:21,124 INFO    SenderThread:21884 [job_builder.py:build():404] adding wandb-job metadata file
2023-11-17 12:35:21,139 INFO    SenderThread:21884 [sender.py:transition_state():613] send defer: 9
2023-11-17 12:35:21,139 DEBUG   SenderThread:21884 [sender.py:send_request():407] send_request: poll_exit
2023-11-17 12:35:21,139 DEBUG   HandlerThread:21884 [handler.py:handle_request():146] handle_request: defer
2023-11-17 12:35:21,139 DEBUG   SenderThread:21884 [sender.py:send():380] send: artifact
2023-11-17 12:35:21,139 INFO    HandlerThread:21884 [handler.py:handle_request_defer():172] handle defer: 9
2023-11-17 12:35:21,391 INFO    Thread-16 :21884 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\sagoi\OneDrive\Desktop\Grammarly\wandb\run-20231117_123502-kk35nf9h\files\output.log
2023-11-17 12:35:21,956 DEBUG   HandlerThread:21884 [handler.py:handle_request():146] handle_request: poll_exit
2023-11-17 12:35:23,121 INFO    SenderThread:21884 [sender.py:send_artifact():1458] sent artifact job-https___github.com_JatinSingh28_grammarly-reverse-engineered.git_baseTorch.py - {'id': 'QXJ0aWZhY3Q6NjQxMjM4MzEy', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjExNjU3NDMwNQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NjQxMjM4MzEy', 'versionIndex': 0}}}
2023-11-17 12:35:23,121 DEBUG   SenderThread:21884 [sender.py:send_request():407] send_request: defer
2023-11-17 12:35:23,121 INFO    SenderThread:21884 [sender.py:send_request_defer():609] handle sender defer: 9
2023-11-17 12:35:23,121 INFO    SenderThread:21884 [dir_watcher.py:finish():358] shutting down directory watcher
2023-11-17 12:35:23,410 INFO    SenderThread:21884 [dir_watcher.py:finish():388] scan: C:\Users\sagoi\OneDrive\Desktop\Grammarly\wandb\run-20231117_123502-kk35nf9h\files
2023-11-17 12:35:23,410 INFO    SenderThread:21884 [dir_watcher.py:finish():402] scan save: C:\Users\sagoi\OneDrive\Desktop\Grammarly\wandb\run-20231117_123502-kk35nf9h\files\config.yaml config.yaml
2023-11-17 12:35:23,410 INFO    SenderThread:21884 [dir_watcher.py:finish():402] scan save: C:\Users\sagoi\OneDrive\Desktop\Grammarly\wandb\run-20231117_123502-kk35nf9h\files\output.log output.log
2023-11-17 12:35:23,418 INFO    SenderThread:21884 [dir_watcher.py:finish():402] scan save: C:\Users\sagoi\OneDrive\Desktop\Grammarly\wandb\run-20231117_123502-kk35nf9h\files\requirements.txt requirements.txt
2023-11-17 12:35:23,425 INFO    SenderThread:21884 [dir_watcher.py:finish():402] scan save: C:\Users\sagoi\OneDrive\Desktop\Grammarly\wandb\run-20231117_123502-kk35nf9h\files\wandb-metadata.json wandb-metadata.json
2023-11-17 12:35:23,427 INFO    SenderThread:21884 [dir_watcher.py:finish():402] scan save: C:\Users\sagoi\OneDrive\Desktop\Grammarly\wandb\run-20231117_123502-kk35nf9h\files\wandb-summary.json wandb-summary.json
2023-11-17 12:35:23,435 INFO    SenderThread:21884 [sender.py:transition_state():613] send defer: 10
2023-11-17 12:35:23,435 DEBUG   SenderThread:21884 [sender.py:send_request():407] send_request: poll_exit
2023-11-17 12:35:23,435 DEBUG   HandlerThread:21884 [handler.py:handle_request():146] handle_request: defer
2023-11-17 12:35:23,438 INFO    HandlerThread:21884 [handler.py:handle_request_defer():172] handle defer: 10
2023-11-17 12:35:23,443 DEBUG   SenderThread:21884 [sender.py:send_request():407] send_request: defer
2023-11-17 12:35:23,443 INFO    SenderThread:21884 [sender.py:send_request_defer():609] handle sender defer: 10
2023-11-17 12:35:23,443 INFO    SenderThread:21884 [file_pusher.py:finish():175] shutting down file pusher
2023-11-17 12:35:24,129 INFO    wandb-upload_0:21884 [upload_job.py:push():131] Uploaded file C:\Users\sagoi\OneDrive\Desktop\Grammarly\wandb\run-20231117_123502-kk35nf9h\files\config.yaml
2023-11-17 12:35:25,646 INFO    wandb-upload_1:21884 [upload_job.py:push():131] Uploaded file C:\Users\sagoi\OneDrive\Desktop\Grammarly\wandb\run-20231117_123502-kk35nf9h\files\output.log
2023-11-17 12:35:25,682 INFO    wandb-upload_3:21884 [upload_job.py:push():131] Uploaded file C:\Users\sagoi\OneDrive\Desktop\Grammarly\wandb\run-20231117_123502-kk35nf9h\files\wandb-summary.json
2023-11-17 12:35:26,833 INFO    wandb-upload_2:21884 [upload_job.py:push():131] Uploaded file C:\Users\sagoi\OneDrive\Desktop\Grammarly\wandb\run-20231117_123502-kk35nf9h\files\requirements.txt
2023-11-17 12:35:27,004 DEBUG   HandlerThread:21884 [handler.py:handle_request():146] handle_request: keepalive
2023-11-17 12:35:27,037 INFO    Thread-15 (_thread_body):21884 [sender.py:transition_state():613] send defer: 11
2023-11-17 12:35:27,037 DEBUG   HandlerThread:21884 [handler.py:handle_request():146] handle_request: defer
2023-11-17 12:35:27,037 INFO    HandlerThread:21884 [handler.py:handle_request_defer():172] handle defer: 11
2023-11-17 12:35:27,040 DEBUG   SenderThread:21884 [sender.py:send_request():407] send_request: defer
2023-11-17 12:35:27,040 INFO    SenderThread:21884 [sender.py:send_request_defer():609] handle sender defer: 11
2023-11-17 12:35:27,040 INFO    SenderThread:21884 [file_pusher.py:join():181] waiting for file pusher
2023-11-17 12:35:27,040 INFO    SenderThread:21884 [sender.py:transition_state():613] send defer: 12
2023-11-17 12:35:27,040 DEBUG   HandlerThread:21884 [handler.py:handle_request():146] handle_request: defer
2023-11-17 12:35:27,040 INFO    HandlerThread:21884 [handler.py:handle_request_defer():172] handle defer: 12
2023-11-17 12:35:27,042 DEBUG   SenderThread:21884 [sender.py:send_request():407] send_request: defer
2023-11-17 12:35:27,042 INFO    SenderThread:21884 [sender.py:send_request_defer():609] handle sender defer: 12
2023-11-17 12:35:27,042 INFO    SenderThread:21884 [file_stream.py:finish():595] file stream finish called
2023-11-17 12:35:27,386 INFO    SenderThread:21884 [file_stream.py:finish():599] file stream finish is done
2023-11-17 12:35:27,386 INFO    SenderThread:21884 [sender.py:transition_state():613] send defer: 13
2023-11-17 12:35:27,386 DEBUG   HandlerThread:21884 [handler.py:handle_request():146] handle_request: defer
2023-11-17 12:35:27,386 INFO    HandlerThread:21884 [handler.py:handle_request_defer():172] handle defer: 13
2023-11-17 12:35:27,386 DEBUG   SenderThread:21884 [sender.py:send_request():407] send_request: defer
2023-11-17 12:35:27,386 INFO    SenderThread:21884 [sender.py:send_request_defer():609] handle sender defer: 13
2023-11-17 12:35:27,386 INFO    SenderThread:21884 [sender.py:transition_state():613] send defer: 14
2023-11-17 12:35:27,386 DEBUG   HandlerThread:21884 [handler.py:handle_request():146] handle_request: defer
2023-11-17 12:35:27,386 DEBUG   SenderThread:21884 [sender.py:send():380] send: final
2023-11-17 12:35:27,386 INFO    HandlerThread:21884 [handler.py:handle_request_defer():172] handle defer: 14
2023-11-17 12:35:27,391 DEBUG   SenderThread:21884 [sender.py:send():380] send: footer
2023-11-17 12:35:27,391 DEBUG   SenderThread:21884 [sender.py:send_request():407] send_request: defer
2023-11-17 12:35:27,391 INFO    SenderThread:21884 [sender.py:send_request_defer():609] handle sender defer: 14
2023-11-17 12:35:27,391 DEBUG   HandlerThread:21884 [handler.py:handle_request():146] handle_request: poll_exit
2023-11-17 12:35:27,394 DEBUG   HandlerThread:21884 [handler.py:handle_request():146] handle_request: server_info
2023-11-17 12:35:27,394 DEBUG   HandlerThread:21884 [handler.py:handle_request():146] handle_request: get_summary
2023-11-17 12:35:27,394 DEBUG   SenderThread:21884 [sender.py:send_request():407] send_request: poll_exit
2023-11-17 12:35:27,394 DEBUG   HandlerThread:21884 [handler.py:handle_request():146] handle_request: sampled_history
2023-11-17 12:35:27,394 DEBUG   SenderThread:21884 [sender.py:send_request():407] send_request: server_info
2023-11-17 12:35:27,394 DEBUG   HandlerThread:21884 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-17 12:35:27,400 DEBUG   HandlerThread:21884 [handler.py:handle_request():146] handle_request: job_info
2023-11-17 12:35:27,733 DEBUG   SenderThread:21884 [sender.py:send_request():407] send_request: job_info
2023-11-17 12:35:27,733 INFO    MainThread:21884 [wandb_run.py:_footer_history_summary_info():3760] rendering history
2023-11-17 12:35:27,733 INFO    MainThread:21884 [wandb_run.py:_footer_history_summary_info():3792] rendering summary
2023-11-17 12:35:27,733 INFO    MainThread:21884 [wandb_run.py:_footer_sync_info():3719] logging synced files
2023-11-17 12:35:27,733 DEBUG   HandlerThread:21884 [handler.py:handle_request():146] handle_request: shutdown
2023-11-17 12:35:27,733 INFO    HandlerThread:21884 [handler.py:finish():866] shutting down handler
2023-11-17 12:35:28,414 INFO    WriterThread:21884 [datastore.py:close():294] close: C:\Users\sagoi\OneDrive\Desktop\Grammarly\wandb\run-20231117_123502-kk35nf9h\run-kk35nf9h.wandb
2023-11-17 12:35:28,740 INFO    SenderThread:21884 [sender.py:finish():1536] shutting down sender
2023-11-17 12:35:28,740 INFO    SenderThread:21884 [file_pusher.py:finish():175] shutting down file pusher
2023-11-17 12:35:28,740 INFO    SenderThread:21884 [file_pusher.py:join():181] waiting for file pusher
